zip_code,population,median_income,median_age
81656,605.0,,52.8
81657,5051.0,100846.0,48.6
82001,38043.0,71846.0,35.0
82005,481.0,,20.9
82007,21755.0,56349.0,33.5
82009,34835.0,98599.0,45.1
82050,217.0,157793.0,59.5
82051,49.0,,54.7
82052,81.0,76750.0,69.8
82053,1301.0,70313.0,51.8
82054,955.0,53750.0,35.4
82055,345.0,97589.0,63.9
82058,16.0,,
82059,296.0,148750.0,58.1
82060,559.0,128047.0,20.7
82063,58.0,92500.0,63.3
82070,19598.0,60632.0,29.2
82072,16835.0,49575.0,26.3
82073,48.0,,40.0
82081,83.0,,54.4
82082,1811.0,64549.0,40.3
82083,326.0,63214.0,29.7
82084,112.0,,47.6
82190,906.0,60455.0,43.2
82201,6597.0,62694.0,49.1
82210,234.0,63235.0,69.5
82212,667.0,63362.0,59.3
82213,522.0,69048.0,54.5
82214,1161.0,75972.0,49.8
82215,245.0,130917.0,34.5
82217,43.0,,52.9
82218,12.0,,
82219,37.0,,67.0
82221,507.0,31875.0,30.1
82222,187.0,50417.0,38.6
82223,721.0,54231.0,50.3
82224,2.0,,
82225,1749.0,51250.0,46.7
82227,314.0,53229.0,60.8
82229,70.0,,40.1
82240,9752.0,63319.0,44.3
82242,157.0,146875.0,28.2
82243,280.0,62941.0,20.7
82244,506.0,85903.0,33.2
82301,8349.0,69044.0,36.9
82310,34.0,,
82321,707.0,82778.0,48.4
82322,162.0,,59.4
82323,340.0,61250.0,14.6
82324,162.0,62788.0,41.6
82325,687.0,46949.0,62.3
82327,850.0,54381.0,26.8
82329,392.0,30500.0,56.5
82331,2370.0,71772.0,49.7
82332,20.0,,
82334,597.0,85625.0,38.4
82336,251.0,65625.0,58.1
82401,6942.0,62807.0,44.4
82410,2033.0,57275.0,49.8
82411,657.0,97656.0,31.9
82412,644.0,65750.0,29.5
82414,15932.0,71202.0,47.9
82420,753.0,72589.0,31.7
82421,293.0,51875.0,62.5
82423,223.0,50781.0,38.3
82426,3220.0,60742.0,38.9
82428,78.0,,68.0
82430,62.0,34821.0,68.2
82431,3200.0,68693.0,37.7
82432,292.0,41953.0,56.2
82433,1037.0,50833.0,56.8
82434,74.0,25809.0,65.3
82435,12398.0,64274.0,41.1
82440,49.0,,
82441,170.0,58015.0,56.4
82442,864.0,51100.0,50.0
82443,4546.0,65000.0,45.6
82450,216.0,,53.7
82501,18898.0,57550.0,37.7
82510,1109.0,52125.0,28.4
82512,304.0,,51.6
82513,1491.0,53125.0,59.7
82514,1410.0,35208.0,32.5
82515,470.0,53000.0,41.5
82516,283.0,54038.0,52.2
82520,13248.0,70576.0,38.7
82523,993.0,66111.0,42.4
82601,26973.0,66263.0,36.9
82604,27492.0,74111.0,38.0
82609,18567.0,67434.0,38.2
82620,226.0,,52.4
82633,9555.0,80962.0,40.4
82635,116.0,40139.0,43.8
82636,3903.0,77832.0,33.7
82637,4107.0,76395.0,43.0
82638,115.0,,41.4
82639,824.0,71615.0,48.8
82640,115.0,,
82642,51.0,91875.0,62.1
82643,205.0,72826.0,51.8
82644,1739.0,60685.0,41.3
82646,26.0,,
82648,114.0,,29.6
82649,1107.0,54063.0,40.3
82701,5383.0,77885.0,39.2
82710,408.0,53906.0,42.8
82711,9.0,,
82712,363.0,,46.5
82714,38.0,,24.1
82716,18167.0,76679.0,36.8
82718,25413.0,105417.0,33.9
82720,811.0,68417.0,47.5
82721,2929.0,69731.0,38.5
82723,123.0,37865.0,74.2
82725,83.0,,61.2
82727,1451.0,,48.6
82729,2678.0,82569.0,52.6
82730,1434.0,65703.0,50.4
82731,144.0,69516.0,37.3
82732,1509.0,88150.0,35.8
82801,25665.0,67276.0,42.3
82831,216.0,,47.0
82832,1259.0,89821.0,42.7
82833,226.0,,69.8
82834,7517.0,59464.0,45.3
82835,363.0,77083.0,31.5
82836,1085.0,78438.0,47.3
82837,38.0,51875.0,33.8
82838,519.0,,63.2
82839,1354.0,56250.0,38.0
82842,548.0,125212.0,61.2
82844,10.0,,
82845,85.0,,51.8
82901,27713.0,78639.0,35.8
82922,328.0,,64.4
82923,600.0,,39.1
82925,299.0,250001.0,60.1
82929,21.0,,
82930,14804.0,73765.0,35.9
82932,828.0,68625.0,38.7
82933,802.0,119402.0,24.0
82934,197.0,,36.2
82935,12316.0,83988.0,38.9
82936,10.0,,
82937,3013.0,96302.0,37.2
82938,226.0,57148.0,60.8
82939,1386.0,85125.0,52.3
82941,4773.0,95558.0,36.9
82942,68.0,,31.1
82943,61.0,,
82944,612.0,250001.0,17.8
82945,236.0,86806.0,39.3
83001,17721.0,110734.0,38.8
83011,296.0,,60.2
83012,127.0,,24.2
83013,386.0,,29.9
83014,2562.0,103323.0,55.2
83025,950.0,93368.0,53.1
83101,3181.0,72252.0,39.2
83110,5172.0,81105.0,35.1
83111,397.0,96364.0,41.0
83112,868.0,94923.0,43.5
83113,2444.0,78750.0,45.6
83114,783.0,81724.0,33.5
83115,357.0,,69.4
83116,664.0,66667.0,51.3
83118,309.0,83023.0,31.8
83119,197.0,,73.5
83120,342.0,55536.0,39.4
83122,997.0,78068.0,30.7
83123,611.0,,54.2
83124,120.0,,59.3
83126,553.0,115354.0,33.3
83127,3982.0,85875.0,52.2
83128,1704.0,86957.0,35.1
83201,39170.0,60757.0,32.4
83202,22716.0,63942.0,35.6
83203,30.0,,63.3
83204,18465.0,52783.0,37.8
83209,1308.0,16533.0,21.1
83210,3949.0,60045.0,29.2
83211,6399.0,57484.0,33.6
83212,388.0,,32.8
83213,1299.0,36862.0,48.1
83214,665.0,73672.0,36.4
83215,21.0,,62.5
83217,947.0,80156.0,31.1
83218,438.0,67917.0,37.3
83220,80.0,70357.0,64.8
83221,28822.0,69724.0,33.7
83223,193.0,72500.0,41.4
83226,2296.0,51250.0,53.4
83227,70.0,,56.0
83228,1101.0,77000.0,24.8
83232,473.0,78289.0,32.3
83233,262.0,47216.0,53.9
83234,1462.0,56875.0,39.9
83235,124.0,52813.0,29.6
83236,2018.0,64013.0,41.2
83237,1332.0,64125.0,25.9
83238,100.0,68229.0,62.5
83239,862.0,82708.0,29.5
83241,2377.0,66776.0,39.2
83243,14.0,,
83244,434.0,,31.4
83245,2411.0,74044.0,40.9
83246,1106.0,79464.0,53.5
83250,2095.0,69531.0,43.5
83251,1286.0,67553.0,57.5
83252,4546.0,68018.0,39.5
83253,84.0,69091.0,63.2
83254,3527.0,54167.0,39.3
83255,1113.0,53011.0,42.4
83261,747.0,78036.0,28.7
83262,1031.0,71250.0,38.9
83263,9813.0,57943.0,36.4
83271,334.0,75500.0,48.0
83272,212.0,85750.0,45.4
83274,10593.0,77366.0,36.1
83276,3887.0,61213.0,37.1
83277,168.0,,43.3
83278,372.0,76629.0,67.5
83281,81.0,,51.7
83283,206.0,137031.0,21.7
83285,31.0,,58.9
83286,1451.0,78750.0,31.3
83287,240.0,96250.0,63.5
83301,61291.0,59443.0,35.1
83302,338.0,,23.5
83311,690.0,70000.0,32.7
83312,137.0,51827.0,61.9
83313,4037.0,70625.0,42.0
83314,865.0,65000.0,39.3
83316,10335.0,59447.0,38.3
83318,19324.0,63511.0,31.9
83320,1467.0,70000.0,33.1
83321,496.0,52262.0,39.8
83322,64.0,,37.0
83323,1646.0,59414.0,38.2
83324,712.0,65481.0,36.5
83325,799.0,62500.0,31.7
83327,1034.0,75417.0,34.7
83328,6167.0,58659.0,38.2
83330,6853.0,55962.0,40.1
83332,2427.0,68230.0,51.6
83333,11869.0,81427.0,43.3
83334,2406.0,51761.0,36.5
83335,2296.0,60000.0,32.5
83336,6404.0,64677.0,30.6
83337,15.0,,
83338,21284.0,67941.0,32.9
83340,5344.0,89622.0,50.6
83341,8798.0,87926.0,34.8
83342,1370.0,52664.0,38.4
83344,1246.0,66250.0,33.2
83346,1367.0,72031.0,34.8
83347,3057.0,68086.0,38.3
83348,56.0,,20.5
83349,1216.0,64464.0,39.8
83350,12355.0,57981.0,35.4
83352,3381.0,59559.0,37.5
83353,1373.0,66818.0,64.5
83354,10.0,,
83355,5396.0,60469.0,32.5
83401,47381.0,72696.0,30.5
83402,28037.0,69153.0,33.9
83404,25947.0,77046.0,37.0
83406,19251.0,77958.0,34.6
83414,615.0,160938.0,45.7
83420,2737.0,64787.0,47.2
83421,379.0,76424.0,35.6
83422,3613.0,94792.0,40.3
83423,684.0,51458.0,37.9
83424,87.0,,10.8
83425,740.0,71563.0,30.3
83427,2655.0,80938.0,26.5
83428,525.0,64219.0,56.5
83429,643.0,88750.0,69.7
83431,879.0,70568.0,36.3
83433,29.0,87500.0,72.8
83434,1695.0,83750.0,43.0
83435,503.0,62292.0,32.7
83436,860.0,78125.0,32.4
83438,373.0,135486.0,28.7
83440,49410.0,52131.0,21.6
83442,24445.0,79252.0,30.7
83443,1094.0,57250.0,32.8
83444,1083.0,61950.0,39.4
83445,7213.0,60352.0,35.5
83446,25.0,67679.0,67.4
83448,3166.0,65809.0,26.2
83449,226.0,76118.0,54.3
83450,1131.0,61985.0,29.7
83451,1038.0,55208.0,31.0
83452,2205.0,67679.0,42.8
83454,386.0,56389.0,38.8
83455,5908.0,105905.0,37.1
83460,18.0,,19.6
83462,388.0,,64.6
83463,49.0,,71.4
83464,308.0,49375.0,39.3
83465,64.0,47188.0,63.7
83466,80.0,,62.6
83467,6817.0,52277.0,51.5
83468,175.0,51250.0,60.1
83469,34.0,,40.6
83501,37136.0,65202.0,40.0
83520,314.0,,47.4
83522,2595.0,62689.0,33.2
83523,799.0,57750.0,53.6
83524,853.0,57000.0,55.3
83525,377.0,41658.0,62.1
83526,273.0,62917.0,41.6
83530,5840.0,56168.0,45.4
83533,219.0,109792.0,35.5
83535,1014.0,59414.0,52.5
83536,4338.0,48967.0,52.1
83537,1060.0,77583.0,48.6
83539,2240.0,49375.0,55.7
83540,2435.0,61181.0,35.4
83541,1032.0,57344.0,58.8
83542,132.0,59500.0,68.2
83543,789.0,57188.0,37.4
83544,6329.0,61087.0,48.9
83545,400.0,54653.0,62.1
83546,441.0,44107.0,62.1
83547,282.0,47159.0,66.2
83548,133.0,64063.0,28.5
83549,665.0,54375.0,59.6
83552,810.0,53355.0,62.9
83553,1015.0,34432.0,60.5
83554,351.0,36125.0,71.0
83555,386.0,59583.0,56.6
83602,5.0,,
83604,495.0,48750.0,37.8
83605,39636.0,58952.0,31.5
83607,34178.0,72566.0,34.5
83610,995.0,58846.0,47.3
83611,3041.0,60954.0,60.7
83612,2022.0,51806.0,59.8
83615,1310.0,63722.0,51.0
83616,33860.0,114021.0,46.1
83617,16858.0,64554.0,44.0
83619,8170.0,67648.0,40.7
83622,2132.0,73288.0,55.0
83623,1580.0,49063.0,47.5
83624,1665.0,54063.0,42.3
83626,1362.0,60365.0,44.4
83627,526.0,45450.0,56.6
83628,4674.0,60809.0,35.6
83629,1879.0,63672.0,52.7
83631,1484.0,56765.0,47.0
83632,577.0,47083.0,54.1
83633,629.0,82188.0,49.7
83634,34650.0,84897.0,33.0
83636,572.0,,41.9
83637,265.0,44750.0,58.6
83638,7410.0,85585.0,42.3
83639,3318.0,57260.0,40.8
83641,4014.0,81033.0,38.2
83642,54645.0,93169.0,39.3
83643,116.0,,65.5
83644,15349.0,77781.0,36.6
83645,881.0,77188.0,45.8
83646,72804.0,94063.0,36.7
83647,22106.0,54487.0,34.0
83648,3184.0,60764.0,23.0
83650,501.0,52768.0,53.2
83651,36863.0,65527.0,34.9
83654,1595.0,67022.0,49.8
83655,5350.0,75688.0,42.4
83656,620.0,74000.0,28.8
83657,343.0,64180.0,27.4
83660,6578.0,57670.0,35.1
83661,10545.0,54369.0,40.1
83666,41.0,59688.0,65.5
83669,14235.0,91740.0,43.2
83670,717.0,79654.0,60.7
83672,8736.0,46452.0,43.0
83676,5373.0,73269.0,38.9
83677,327.0,,49.3
83686,56267.0,79157.0,35.1
83687,37095.0,66730.0,33.6
83702,23113.0,77115.0,40.6
83703,18168.0,71309.0,39.4
83704,40520.0,68285.0,38.4
83705,27849.0,58507.0,35.1
83706,36806.0,75036.0,28.9
83709,58321.0,84598.0,37.5
83712,9217.0,100625.0,46.5
83713,29722.0,80916.0,39.9
83714,26202.0,78886.0,44.0
83716,21092.0,121626.0,40.2
83801,7494.0,63491.0,45.3
83802,152.0,46250.0,31.6
83803,546.0,56875.0,60.6
83804,1631.0,46823.0,63.2
83805,8775.0,57970.0,42.5
83806,232.0,50313.0,51.5
83808,138.0,45893.0,65.5
83809,460.0,121156.0,48.3
83810,1630.0,,58.4
83811,1701.0,42163.0,59.6
83812,16.0,,70.0
83813,1063.0,77750.0,37.9
83814,26611.0,65525.0,44.0
83815,38934.0,69905.0,40.0
83821,216.0,,56.9
83822,1830.0,40789.0,58.9
83823,1552.0,73438.0,45.9
83824,403.0,,47.7
83825,177.0,31111.0,63.4
83826,101.0,,56.9
83827,199.0,44688.0,57.9
83830,300.0,30703.0,71.0
83832,1775.0,83333.0,42.0
83833,1390.0,81875.0,60.3
83834,224.0,92344.0,49.4
83835,23229.0,77219.0,47.0
83836,833.0,79250.0,61.7
83837,3181.0,36596.0,38.9
83839,1146.0,43869.0,59.6
83840,673.0,67188.0,38.6
83841,601.0,92579.0,48.0
83842,99.0,54167.0,62.8
83843,24223.0,56720.0,30.6
83844,4478.0,,19.5
83845,1913.0,69769.0,48.7
83846,717.0,48750.0,47.7
83847,1527.0,55492.0,42.6
83848,228.0,140625.0,59.2
83849,2240.0,46023.0,41.3
83850,2429.0,59688.0,40.7
83851,2096.0,53664.0,37.6
83852,1189.0,42361.0,45.3
83854,50378.0,69372.0,35.7
83855,1774.0,66982.0,49.9
83856,6918.0,63654.0,48.3
83857,1294.0,93295.0,42.0
83858,18575.0,86971.0,41.0
83860,7989.0,81940.0,49.4
83861,6701.0,57965.0,48.4
83864,19405.0,64066.0,45.2
83866,299.0,28975.0,51.7
83867,576.0,93576.0,41.8
83868,894.0,46081.0,45.8
83869,5667.0,65152.0,42.9
83870,415.0,60750.0,42.1
83871,2299.0,70938.0,48.2
83872,759.0,86019.0,50.3
83873,1726.0,42241.0,51.0
83874,91.0,40682.0,69.8
83876,1566.0,49565.0,52.3
84001,693.0,74444.0,27.3
84002,275.0,45781.0,35.2
84003,53731.0,111339.0,27.3
84004,10260.0,161602.0,35.0
84005,45638.0,100707.0,21.9
84006,1017.0,78281.0,31.8
84007,410.0,86920.0,26.3
84009,39891.0,123152.0,32.0
84010,47030.0,93845.0,32.0
84013,703.0,101316.0,31.7
84014,16740.0,113697.0,38.7
84015,69772.0,87033.0,31.4
84017,4554.0,83750.0,35.7
84018,291.0,,11.2
84020,50635.0,126041.0,33.6
84021,3272.0,67143.0,36.7
84022,587.0,104148.0,45.5
84023,121.0,37375.0,40.2
84024,79.0,90714.0,41.4
84025,24463.0,115278.0,30.1
84026,831.0,30694.0,30.1
84027,654.0,70000.0,44.3
84028,653.0,51500.0,35.1
84029,13357.0,93948.0,31.3
84031,189.0,103125.0,64.4
84032,24748.0,93337.0,32.6
84033,1051.0,84327.0,40.2
84034,146.0,,40.0
84035,472.0,44297.0,52.2
84036,8629.0,109205.0,36.7
84037,39342.0,121617.0,34.1
84038,471.0,90481.0,56.0
84039,497.0,56910.0,39.3
84040,27223.0,116856.0,35.7
84041,55009.0,82890.0,30.3
84042,11478.0,101188.0,30.1
84043,77551.0,117071.0,26.6
84044,29275.0,79934.0,32.9
84045,40053.0,117314.0,22.4
84046,501.0,67188.0,43.9
84047,36742.0,70903.0,33.1
84049,6891.0,127500.0,40.4
84050,12076.0,120732.0,32.3
84051,484.0,137262.0,26.7
84052,1285.0,64375.0,34.6
84053,768.0,78571.0,40.2
84054,21937.0,94802.0,33.2
84055,1701.0,111250.0,36.6
84056,3482.0,63333.0,22.1
84057,38222.0,74522.0,28.0
84058,34251.0,68069.0,24.9
84059,15667.0,95682.0,24.9
84060,8615.0,126602.0,41.9
84061,307.0,116328.0,40.7
84062,47430.0,95286.0,27.3
84063,310.0,40000.0,41.8
84064,1012.0,84803.0,28.1
84065,48759.0,119649.0,34.6
84066,14181.0,70811.0,32.1
84067,38952.0,83852.0,32.7
84069,437.0,82000.0,44.2
84070,30390.0,76839.0,32.0
84071,2266.0,125977.0,37.3
84072,384.0,49375.0,45.0
84073,165.0,61250.0,58.6
84074,55917.0,96165.0,31.6
84075,32861.0,125549.0,28.4
84076,484.0,99853.0,38.5
84078,30075.0,70694.0,31.6
84080,228.0,52344.0,42.3
84081,52180.0,115174.0,30.1
84082,792.0,123750.0,48.1
84083,1163.0,41989.0,28.7
84084,31933.0,87482.0,34.2
84085,283.0,,17.1
84086,407.0,57455.0,33.6
84087,16772.0,114951.0,34.1
84088,38785.0,93788.0,34.0
84092,28439.0,144091.0,42.6
84093,24354.0,131302.0,39.6
84094,27971.0,98455.0,35.9
84095,38239.0,117698.0,38.0
84096,69619.0,114018.0,28.9
84097,21774.0,92542.0,29.6
84098,20044.0,166462.0,42.4
84101,7358.0,64405.0,35.1
84102,19165.0,50036.0,28.8
84103,23155.0,79497.0,36.0
84104,23690.0,59136.0,32.4
84105,22797.0,90909.0,35.2
84106,34704.0,90381.0,35.2
84107,36697.0,66626.0,35.0
84108,21670.0,110287.0,33.9
84109,25623.0,128682.0,36.1
84111,12882.0,51624.0,32.4
84112,2671.0,16685.0,20.9
84113,259.0,,19.9
84115,28623.0,55237.0,33.3
84116,36701.0,67968.0,31.1
84117,24748.0,82866.0,41.5
84118,41387.0,81808.0,30.9
84119,51180.0,63823.0,29.2
84120,51391.0,85758.0,30.7
84121,39759.0,108873.0,40.4
84123,38052.0,73898.0,33.7
84124,22918.0,109264.0,39.1
84128,32260.0,101462.0,30.6
84129,37952.0,90259.0,34.8
84150,7.0,,
84301,779.0,66250.0,35.5
84302,26601.0,72407.0,33.7
84304,105.0,,18.5
84305,659.0,62321.0,42.3
84306,322.0,100515.0,40.5
84307,1235.0,66094.0,34.6
84308,265.0,73750.0,33.9
84309,735.0,128750.0,35.1
84310,4717.0,133456.0,39.9
84311,884.0,58000.0,35.4
84312,4939.0,71099.0,29.8
84313,39.0,,63.4
84314,1235.0,82083.0,28.8
84315,9535.0,99877.0,37.4
84316,315.0,80469.0,39.2
84317,2574.0,112931.0,52.8
84318,5298.0,92702.0,28.7
84319,9994.0,76901.0,28.8
84320,2746.0,73750.0,31.1
84321,49434.0,61210.0,23.8
84324,1348.0,127563.0,29.7
84325,2263.0,118787.0,36.6
84326,2072.0,85694.0,39.4
84327,1041.0,75208.0,26.2
84328,1718.0,94318.0,42.0
84329,150.0,,34.1
84330,371.0,72917.0,41.2
84331,226.0,55417.0,33.0
84332,8418.0,98454.0,33.6
84333,3084.0,83696.0,35.6
84334,178.0,,16.7
84335,15787.0,86017.0,27.7
84336,416.0,86250.0,19.8
84337,14940.0,69135.0,31.3
84338,567.0,77500.0,35.6
84339,5915.0,103971.0,30.0
84340,3301.0,100762.0,38.8
84341,25062.0,60169.0,25.3
84401,45346.0,73973.0,31.5
84403,36982.0,80749.0,33.9
84404,65940.0,76706.0,33.4
84405,34652.0,84752.0,33.1
84408,75.0,,19.4
84414,32588.0,103708.0,31.9
84501,13039.0,52772.0,35.6
84511,4488.0,65238.0,31.6
84512,762.0,50234.0,40.4
84513,1347.0,62500.0,36.4
84516,61.0,43750.0,67.9
84518,793.0,88083.0,32.0
84520,1079.0,55313.0,39.1
84521,650.0,60078.0,45.6
84522,373.0,68333.0,40.8
84523,1643.0,66154.0,39.9
84525,890.0,44957.0,39.7
84526,4257.0,59938.0,44.0
84528,2801.0,69191.0,37.4
84529,95.0,25240.0,30.3
84530,270.0,33628.0,87.4
84531,606.0,28098.0,27.9
84532,10250.0,60029.0,40.9
84533,102.0,,33.4
84534,2386.0,42500.0,29.5
84535,2885.0,74120.0,32.5
84536,1419.0,22167.0,33.8
84537,1340.0,83438.0,36.5
84539,362.0,34896.0,44.8
84542,1506.0,54063.0,36.7
84601,32069.0,59351.0,25.4
84602,1606.0,,19.4
84604,44575.0,67086.0,23.4
84606,36489.0,49993.0,23.1
84620,1083.0,91250.0,37.1
84621,32.0,,
84622,1372.0,61635.0,37.5
84623,98.0,,12.3
84624,5717.0,66736.0,33.5
84626,614.0,70395.0,24.0
84627,6134.0,77659.0,22.0
84628,927.0,67109.0,42.1
84629,3273.0,64406.0,44.2
84630,491.0,,20.0
84631,2986.0,75278.0,35.7
84632,1416.0,64833.0,40.9
84633,865.0,92232.0,30.3
84634,3658.0,64514.0,35.3
84635,905.0,76250.0,29.2
84636,526.0,80208.0,37.4
84637,845.0,75000.0,25.5
84638,328.0,70625.0,39.0
84639,803.0,76771.0,33.2
84640,222.0,49688.0,28.1
84642,3365.0,55250.0,35.6
84643,560.0,66857.0,37.4
84644,244.0,58125.0,39.6
84645,2937.0,97011.0,22.2
84646,1686.0,64125.0,33.9
84647,4562.0,58403.0,31.0
84648,7158.0,90781.0,32.2
84649,795.0,69075.0,43.7
84651,28593.0,90774.0,28.6
84652,963.0,71944.0,34.6
84653,10950.0,103211.0,28.7
84654,2535.0,61705.0,36.9
84655,16111.0,92997.0,26.3
84656,400.0,79886.0,37.6
84657,693.0,54861.0,26.5
84660,46229.0,93946.0,27.7
84662,1594.0,66222.0,49.4
84663,35731.0,85423.0,27.0
84664,11756.0,123534.0,31.2
84665,616.0,74545.0,47.4
84667,415.0,68750.0,33.1
84701,8721.0,70227.0,32.8
84710,331.0,49375.0,36.6
84711,818.0,87500.0,41.1
84712,121.0,45313.0,62.3
84713,3725.0,83049.0,39.1
84714,811.0,70990.0,44.5
84715,483.0,68646.0,41.6
84716,467.0,60521.0,36.3
84718,265.0,50250.0,38.4
84719,60.0,63000.0,51.4
84720,23237.0,60585.0,28.1
84721,28812.0,71206.0,28.4
84722,902.0,69444.0,49.4
84723,431.0,58438.0,46.8
84724,1107.0,56250.0,44.4
84725,1566.0,66875.0,34.8
84726,815.0,44904.0,57.4
84728,59.0,63889.0,60.1
84729,375.0,61563.0,26.5
84730,675.0,96563.0,46.0
84731,9.0,,
84732,57.0,,60.6
84733,251.0,,49.4
84734,223.0,45179.0,29.1
84735,194.0,93125.0,58.5
84736,286.0,48750.0,30.8
84737,22153.0,65381.0,43.5
84738,9282.0,67083.0,52.4
84739,615.0,72396.0,32.5
84740,288.0,,61.2
84741,6296.0,69500.0,44.0
84742,347.0,,57.3
84743,362.0,,36.5
84744,259.0,58594.0,18.8
84745,4360.0,56392.0,31.1
84746,1272.0,77364.0,54.9
84747,966.0,87614.0,37.0
84749,200.0,67500.0,41.4
84750,585.0,26908.0,56.2
84751,2348.0,82928.0,24.9
84752,1020.0,60625.0,33.8
84754,4059.0,62452.0,40.2
84755,25.0,,54.6
84756,360.0,,60.6
84757,1305.0,72188.0,57.1
84758,611.0,87411.0,36.7
84759,2199.0,64962.0,36.8
84760,1008.0,39449.0,35.1
84761,3069.0,48599.0,40.5
84762,88.0,71121.0,81.1
84763,180.0,48438.0,66.3
84764,283.0,57027.0,33.6
84765,7625.0,91625.0,33.7
84766,147.0,82961.0,33.4
84767,666.0,69500.0,43.5
84770,47207.0,64499.0,36.8
84772,234.0,95769.0,54.4
84773,296.0,,33.9
84774,2034.0,87344.0,36.9
84775,352.0,86989.0,65.0
84776,524.0,54519.0,48.3
84779,787.0,92750.0,49.6
84780,29212.0,93578.0,36.9
84781,310.0,119145.0,59.7
84782,519.0,103142.0,57.8
84783,943.0,71167.0,64.4
84784,1076.0,65179.0,26.1
84790,51773.0,81405.0,37.6
85003,9085.0,49607.0,36.4
85004,10548.0,67727.0,27.8
85006,24308.0,54073.0,32.4
85007,13939.0,50490.0,33.4
85008,61759.0,57728.0,30.4
85009,52420.0,46707.0,31.0
85012,7871.0,74435.0,39.5
85013,20662.0,65142.0,38.4
85014,25843.0,64146.0,36.6
85015,42594.0,47486.0,31.5
85016,37025.0,80315.0,36.8
85017,43226.0,50754.0,25.8
85018,38411.0,85335.0,38.7
85019,28102.0,55674.0,30.5
85020,34376.0,74622.0,43.5
85021,39835.0,56410.0,35.8
85022,51826.0,63905.0,37.3
85023,33097.0,67986.0,37.8
85024,24754.0,91385.0,33.9
85027,39152.0,71362.0,35.4
85028,18174.0,112865.0,49.9
85029,49592.0,57802.0,35.2
85031,31838.0,60741.0,30.2
85032,68805.0,69942.0,38.3
85033,59904.0,57045.0,28.1
85034,4845.0,42177.0,31.2
85035,54535.0,53633.0,26.1
85037,51987.0,75281.0,30.8
85040,34861.0,55771.0,29.4
85041,62702.0,65345.0,32.4
85042,46913.0,78282.0,33.4
85043,40091.0,66158.0,29.9
85044,39486.0,92041.0,41.7
85045,7303.0,152805.0,43.5
85048,34008.0,115101.0,41.5
85050,31425.0,133455.0,41.3
85051,43520.0,57176.0,34.6
85053,28819.0,65933.0,36.5
85054,8394.0,85656.0,37.8
85083,19703.0,149058.0,40.6
85085,27769.0,112928.0,37.3
85086,43884.0,114775.0,43.6
85087,9410.0,112614.0,47.3
85118,12959.0,80703.0,66.2
85119,24051.0,65939.0,51.1
85120,29623.0,53291.0,57.3
85121,1835.0,33566.0,26.7
85122,55919.0,62944.0,34.8
85123,8766.0,52396.0,43.5
85128,17659.0,55768.0,33.8
85131,17695.0,58229.0,38.0
85132,38160.0,72894.0,39.4
85135,525.0,33182.0,47.1
85137,2651.0,63444.0,42.2
85138,49220.0,89026.0,35.7
85139,19307.0,81605.0,37.0
85140,48743.0,91374.0,34.3
85141,311.0,65074.0,62.3
85142,82360.0,116587.0,35.6
85143,39622.0,85744.0,37.3
85145,3173.0,76851.0,39.3
85147,4538.0,36411.0,30.0
85172,1564.0,49015.0,43.1
85173,2639.0,39600.0,53.9
85191,33.0,,62.4
85192,2133.0,63072.0,55.8
85193,5424.0,59414.0,37.3
85194,7532.0,69890.0,57.1
85201,51840.0,57684.0,31.7
85202,39894.0,61522.0,32.9
85203,38202.0,69274.0,32.3
85204,66851.0,65836.0,33.3
85205,44010.0,68772.0,49.6
85206,36378.0,64665.0,46.3
85207,48133.0,94913.0,46.3
85208,37524.0,65540.0,43.7
85209,41012.0,75808.0,45.5
85210,41434.0,57480.0,30.4
85212,46153.0,119951.0,34.3
85213,37593.0,95831.0,37.9
85215,16525.0,82171.0,54.6
85224,49159.0,88121.0,36.7
85225,73116.0,78129.0,33.8
85226,41734.0,101669.0,36.0
85233,38637.0,99401.0,37.7
85234,49466.0,110735.0,35.9
85248,36305.0,87881.0,58.8
85249,46377.0,145036.0,43.2
85250,15290.0,88608.0,48.7
85251,40709.0,86201.0,37.9
85253,17149.0,172857.0,53.9
85254,45207.0,114968.0,45.9
85255,43685.0,136486.0,51.2
85256,4139.0,43560.0,26.9
85257,30133.0,81382.0,36.8
85258,25479.0,99802.0,53.3
85259,22241.0,140533.0,51.0
85260,38627.0,101112.0,44.9
85262,13126.0,177965.0,60.1
85263,3221.0,135889.0,68.6
85264,1370.0,77833.0,34.0
85266,12187.0,150699.0,62.9
85268,23904.0,100566.0,60.2
85281,68623.0,55572.0,25.3
85282,52828.0,72895.0,32.7
85283,45739.0,76645.0,34.6
85284,19150.0,147500.0,43.0
85286,48183.0,114480.0,36.4
85295,54556.0,113168.0,32.2
85296,50570.0,112832.0,35.0
85297,34212.0,129508.0,33.7
85298,42090.0,141533.0,39.2
85301,67781.0,45837.0,29.3
85302,40331.0,57995.0,36.2
85303,35194.0,70090.0,30.2
85304,29566.0,81866.0,39.4
85305,15146.0,95625.0,31.6
85306,24652.0,74118.0,37.3
85307,12162.0,70793.0,27.6
85308,63789.0,91968.0,41.4
85309,807.0,,21.4
85310,19224.0,111818.0,41.0
85320,527.0,42833.0,44.7
85321,3621.0,43309.0,56.7
85322,445.0,71705.0,44.5
85323,45288.0,72547.0,30.6
85324,2408.0,48468.0,60.4
85325,1073.0,45044.0,75.5
85326,73579.0,82456.0,33.3
